,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8948b14b6dbffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b158007ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15800bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15800fffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b158023ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15802bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15802fffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b158033ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15803bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15804fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158077ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b15807bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158203ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158217ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b15822fffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b158263ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15827bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15828fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1582a7ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1582b3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1582b7ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1582bbffff,2.0,0.0,0.0,0.0,0.0,1.0
8948b158303ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15830fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15831bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158327ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15832bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158337ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158343ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b15834bffff,0.0,0.0,8.0,0.0,1.0,0.0
8948b15834fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158353ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158363ffff,3.0,0.0,1.0,1.0,0.0,2.0
8948b15836bffff,0.0,0.0,2.0,1.0,1.0,0.0
8948b158377ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b15837bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158387ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b15838fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158397ffff,1.0,0.0,2.0,0.0,0.0,0.0
8948b1583a3ffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b1583afffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1583b3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1583cbffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b1583d7ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1583dbffff,2.0,0.0,1.0,1.0,0.0,0.0
8948b15848fffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b1584abffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158583ffff,26.0,0.0,0.0,0.0,0.0,0.0
8948b15858bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15858fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1585d3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15880bffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b158a0bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158a1bffff,0.0,0.0,2.0,0.0,2.0,0.0
8948b158a47ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158a8bffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b158ac3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158acfffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b158ad3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158adbffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b158ccfffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158e4bffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b158e4fffff,0.0,0.0,1.0,0.0,1.0,0.0
8948b158e53ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158e5bffff,6.0,0.0,0.0,0.0,0.0,0.0
8948b158e6bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b158e83ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158e8bffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b158ec7ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b158ecbffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159003ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159007ffff,0.0,0.0,6.0,0.0,0.0,0.0
8948b159033ffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b159043ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15905bffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b1590afffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b15910bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159127ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b15912bffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b15912fffff,4.0,0.0,0.0,0.0,0.0,2.0
8948b159137ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15913bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159143ffff,0.0,0.0,2.0,0.0,1.0,0.0
8948b159147ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15914bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b15914fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159153ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15915bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159163ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b15916bffff,2.0,0.0,3.0,0.0,2.0,0.0
8948b15916fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159177ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b15917bffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159183ffff,3.0,0.0,3.0,0.0,0.0,1.0
8948b15918bffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b1591d7ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b1591dbffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15921bffff,0.0,0.0,1.0,0.0,1.0,1.0
8948b159243ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15924fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159257ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b15925bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159263ffff,0.0,0.0,3.0,0.0,0.0,0.0
8948b159273ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159277ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b159293ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159297ffff,0.0,0.0,2.0,1.0,0.0,0.0
8948b15929bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1592d3ffff,1.0,0.0,3.0,0.0,0.0,0.0
8948b159307ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159323ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159327ffff,4.0,0.0,1.0,1.0,0.0,0.0
8948b15932fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159333ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159337ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15936bffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b159383ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159387ffff,1.0,0.0,1.0,0.0,1.0,0.0
8948b159397ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1593a3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1593a7ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1593abffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b1593afffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b1593b3ffff,3.0,0.0,1.0,0.0,1.0,0.0
8948b1593b7ffff,0.0,0.0,1.0,0.0,1.0,0.0
8948b1593bbffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159477ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159633ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b15966fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159803ffff,1.0,0.0,1.0,0.0,1.0,0.0
8948b159807ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b159813ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159817ffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b159823ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b159827ffff,8.0,0.0,0.0,0.0,0.0,0.0
8948b15982bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b15982fffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159833ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b159837ffff,5.0,0.0,0.0,0.0,0.0,1.0
8948b15983bffff,8.0,0.0,1.0,1.0,0.0,0.0
8948b159843ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159847ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b15984bffff,9.0,0.0,3.0,3.0,0.0,0.0
8948b159853ffff,26.0,0.0,13.0,0.0,5.0,2.0
8948b159857ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b15985bffff,12.0,0.0,3.0,1.0,0.0,0.0
8948b159863ffff,6.0,0.0,0.0,0.0,0.0,0.0
8948b159867ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b15986bffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b15986fffff,7.0,0.0,0.0,0.0,0.0,0.0
8948b159873ffff,7.0,0.0,0.0,0.0,0.0,0.0
8948b159877ffff,1.0,0.0,0.0,0.0,0.0,0.0
