,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a456da0599ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da059affff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da059b7fff,0.0,0.0,1.0,0.0,1.0,0.0
8a456da05a07fff,1.0,0.0,1.0,0.0,1.0,1.0
8a456da05a0ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05a17fff,10.0,0.0,3.0,0.0,1.0,0.0
8a456da05a1ffff,4.0,0.0,2.0,0.0,2.0,0.0
8a456da05a2ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05a37fff,0.0,0.0,1.0,0.0,0.0,0.0
8a456da05a47fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05a4ffff,6.0,0.0,0.0,0.0,0.0,0.0
8a456da05a57fff,0.0,0.0,1.0,0.0,0.0,0.0
8a456da05a5ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05a67fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05a6ffff,1.0,0.0,1.0,0.0,1.0,0.0
8a456da05a87fff,5.0,0.0,3.0,1.0,2.0,0.0
8a456da05a8ffff,1.0,0.0,1.0,1.0,0.0,0.0
8a456da05a97fff,1.0,0.0,1.0,0.0,1.0,0.0
8a456da05a9ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05aaffff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da05ab7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05ac7fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da05acffff,2.0,0.0,5.0,0.0,0.0,0.0
8a456da05ad7fff,4.0,0.0,6.0,0.0,4.0,0.0
8a456da05adffff,8.0,0.0,0.0,0.0,0.0,0.0
8a456da05ae7fff,6.0,0.0,2.0,0.0,0.0,0.0
8a456da05aeffff,29.0,1.0,7.0,1.0,2.0,0.0
8a456da05b07fff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da05b0ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a456da05b1ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05b27fff,7.0,0.0,0.0,0.0,0.0,0.0
8a456da05b2ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da05b37fff,1.0,0.0,1.0,0.0,1.0,0.0
8a456da05b47fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da05b5ffff,0.0,0.0,1.0,0.0,0.0,0.0
8a456da05b67fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05b6ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da05b77fff,2.0,0.0,2.0,0.0,2.0,1.0
8a456da05b87fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da05b97fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05b9ffff,2.0,0.0,1.0,0.0,0.0,0.0
8a456da05ba7fff,3.0,0.0,3.0,2.0,1.0,0.0
8a456da05baffff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da05bb7fff,0.0,0.0,1.0,0.0,1.0,0.0
8a456da05c4ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da05c5ffff,5.0,0.0,11.0,1.0,0.0,0.0
8a456da05c67fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da05c6ffff,0.0,0.0,3.0,0.0,3.0,0.0
8a456da05c77fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05d47fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da05d6ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da05da7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da0c80ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da0c847fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da0c877fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da0c90ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da0c91ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da0c927fff,8.0,0.0,0.0,0.0,0.0,0.0
8a456da0c957fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da0c95ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da0ca27fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da0cb1ffff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da0edaffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20007fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2000ffff,60.0,1.0,10.0,2.0,4.0,0.0
8a456da20017fff,8.0,0.0,0.0,0.0,0.0,0.0
8a456da2001ffff,7.0,0.0,0.0,0.0,0.0,0.0
8a456da20027fff,9.0,0.0,0.0,0.0,0.0,0.0
8a456da2002ffff,37.0,0.0,4.0,1.0,0.0,1.0
8a456da20037fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da20047fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2004ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20057fff,12.0,0.0,0.0,0.0,0.0,0.0
8a456da2005ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20067fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2006ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20077fff,4.0,1.0,0.0,0.0,0.0,0.0
8a456da20087fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da200a7fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da200affff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da200b7fff,6.0,0.0,0.0,0.0,0.0,0.0
8a456da200c7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da200cffff,13.0,1.0,1.0,0.0,1.0,0.0
8a456da200dffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da200e7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da200effff,14.0,0.0,2.0,1.0,1.0,0.0
8a456da200f7fff,3.0,0.0,0.0,0.0,0.0,1.0
8a456da20107fff,6.0,0.0,0.0,0.0,0.0,0.0
8a456da2010ffff,22.0,0.0,2.0,1.0,1.0,0.0
8a456da20117fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da2011ffff,11.0,0.0,0.0,0.0,0.0,0.0
8a456da20127fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da2012ffff,12.0,0.0,0.0,0.0,0.0,0.0
8a456da20147fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20157fff,10.0,0.0,3.0,0.0,1.0,0.0
8a456da20167fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2016ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20177fff,19.0,0.0,2.0,1.0,1.0,0.0
8a456da2018ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20197fff,1.0,1.0,0.0,0.0,0.0,0.0
8a456da2019ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da201affff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da201b7fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20227fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2022ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20237fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20247fff,10.0,0.0,1.0,0.0,0.0,1.0
8a456da2024ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20267fff,17.0,0.0,1.0,0.0,0.0,0.0
8a456da2026ffff,5.0,0.0,1.0,0.0,1.0,0.0
8a456da20277fff,0.0,0.0,1.0,0.0,1.0,0.0
8a456da20287fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da202a7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da202cffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da202d7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da202f7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20307fff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da2030ffff,1.0,0.0,1.0,0.0,1.0,0.0
8a456da20317fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2031ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20327fff,10.0,1.0,1.0,0.0,1.0,0.0
8a456da20337fff,36.0,0.0,2.0,0.0,0.0,0.0
8a456da20347fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2034ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20357fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2035ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20367fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2036ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20377fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20387fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2038ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2039ffff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da203affff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da203b7fff,1.0,0.0,1.0,0.0,0.0,0.0
8a456da20407fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2040ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da20417fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2041ffff,6.0,0.0,0.0,0.0,0.0,0.0
8a456da20427fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20457fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2045ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2048ffff,1.0,0.0,0.0,0.0,0.0,0.0
