,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8948b06926bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b06926fffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b069273ffff,4.0,0.0,2.0,1.0,0.0,1.0
8948b069277ffff,4.0,0.0,8.0,0.0,2.0,1.0
8948b06927bffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b069283ffff,1.0,0.0,10.0,3.0,1.0,0.0
8948b069287ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06928fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069293ffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b069297ffff,2.0,0.0,12.0,2.0,2.0,0.0
8948b06929bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b0692a7ffff,0.0,0.0,2.0,2.0,0.0,0.0
8948b0692abffff,0.0,0.0,1.0,0.0,0.0,2.0
8948b0692afffff,2.0,0.0,4.0,2.0,0.0,0.0
8948b0692bbffff,0.0,0.0,2.0,0.0,0.0,0.0
8948b0692c3ffff,7.0,0.0,3.0,1.0,0.0,4.0
8948b0692c7ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b0692cbffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b0692cfffff,2.0,0.0,4.0,0.0,1.0,0.0
8948b0692d3ffff,1.0,0.0,0.0,0.0,0.0,2.0
8948b0692d7ffff,4.0,0.0,2.0,1.0,0.0,1.0
8948b0692dbffff,2.0,0.0,2.0,1.0,1.0,2.0
8948b069307ffff,1.0,0.0,4.0,2.0,0.0,0.0
8948b06930fffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b069313ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069317ffff,1.0,0.0,3.0,0.0,0.0,0.0
8948b069323ffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b06932bffff,3.0,0.0,2.0,2.0,0.0,0.0
8948b06932fffff,1.0,0.0,2.0,1.0,1.0,0.0
8948b069333ffff,1.0,0.0,1.0,0.0,0.0,0.0
8948b06933bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069363ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069367ffff,1.0,0.0,1.0,0.0,0.0,0.0
8948b06936fffff,1.0,0.0,2.0,0.0,1.0,0.0
8948b069377ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069387ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06938bffff,3.0,0.0,1.0,0.0,1.0,0.0
8948b06938fffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b0693abffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b0693afffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b0693bbffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b0693c3ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b0693c7ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b0693cbffff,0.0,0.0,1.0,0.0,1.0,0.0
8948b0693cfffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b0693d3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b0693d7ffff,1.0,0.0,5.0,2.0,1.0,1.0
8948b0693dbffff,4.0,0.0,4.0,2.0,0.0,2.0
8948b06950bffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b06952bffff,0.0,0.0,2.0,0.0,0.0,0.0
8948b069543ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06957bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069607ffff,0.0,0.0,1.0,0.0,1.0,0.0
8948b06960fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069623ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069627ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06962bffff,1.0,0.0,1.0,0.0,1.0,1.0
8948b06962fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069633ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069637ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06963bffff,0.0,0.0,2.0,0.0,0.0,0.0
8948b069643ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b06964fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069657ffff,2.0,0.0,1.0,0.0,1.0,0.0
8948b06965bffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b069663ffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b069667ffff,0.0,0.0,1.0,0.0,1.0,0.0
8948b06966bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06966fffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b069677ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b06967bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b0696abffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b0696afffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b06985bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b0698cbffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069a03ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069a13ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069a23ffff,0.0,0.0,8.0,0.0,0.0,0.0
8948b069a3bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069a43ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069a4bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b069a5bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069a73ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069a87ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b069a93ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069b77ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b069c4bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069c4fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069c5bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069c73ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069e03ffff,7.0,0.0,1.0,1.0,0.0,1.0
8948b069e0bffff,1.0,0.0,1.0,0.0,1.0,0.0
8948b069e17ffff,5.0,0.0,10.0,0.0,1.0,1.0
8948b069e1bffff,7.0,0.0,4.0,0.0,2.0,1.0
8948b069e27ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b069e37ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069e43ffff,3.0,0.0,8.0,0.0,0.0,1.0
8948b069e47ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b069e4bffff,2.0,0.0,20.0,0.0,5.0,1.0
8948b069e57ffff,3.0,0.0,10.0,0.0,0.0,0.0
8948b069e5bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069e83ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b069e87ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b069e8fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069e93ffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b069e97ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069ea3ffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b069eabffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069eb3ffff,1.0,0.0,1.0,0.0,0.0,0.0
8948b069ebbffff,0.0,0.0,0.0,0.0,0.0,2.0
8948b069ec3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b069ecbffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b069ecfffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06b36bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b06b373ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06b37bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b06b38bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b06b38fffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b2a40b7ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a4403ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a4407ffff,1.0,0.0,1.0,0.0,0.0,0.0
8948b2a440fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a4413ffff,0.0,0.0,8.0,3.0,1.0,0.0
8948b2a4417ffff,3.0,0.0,2.0,1.0,0.0,0.0
8948b2a441bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a4423ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a4427ffff,19.0,0.0,0.0,0.0,0.0,0.0
8948b2a442bffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a442fffff,3.0,0.0,0.0,0.0,0.0,1.0
8948b2a4433ffff,9.0,0.0,2.0,0.0,0.0,0.0
8948b2a4437ffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b2a443bffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b2a4457ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b2a4473ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a4477ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a4483ffff,3.0,0.0,1.0,0.0,0.0,1.0
8948b2a4487ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a448bffff,4.0,0.0,2.0,0.0,1.0,0.0
8948b2a448fffff,9.0,0.0,7.0,0.0,0.0,1.0
8948b2a4493ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a4497ffff,5.0,0.0,3.0,0.0,2.0,0.0
8948b2a449bffff,4.0,0.0,1.0,0.0,0.0,0.0
8948b2a44a3ffff,10.0,0.0,1.0,1.0,0.0,0.0
8948b2a44a7ffff,30.0,0.0,12.0,5.0,2.0,1.0
8948b2a44abffff,12.0,0.0,3.0,0.0,0.0,0.0
8948b2a44afffff,12.0,0.0,0.0,0.0,0.0,0.0
8948b2a44b3ffff,4.0,0.0,6.0,3.0,1.0,0.0
8948b2a44b7ffff,6.0,0.0,1.0,0.0,0.0,0.0
8948b2a44bbffff,4.0,0.0,5.0,0.0,0.0,0.0
8948b2a44c3ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a44c7ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a44cbffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a44cfffff,3.0,0.0,3.0,0.0,1.0,0.0
8948b2a44d3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a44d7ffff,7.0,0.0,5.0,1.0,2.0,0.0
8948b2a4503ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a4507ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a4513ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a4517ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a451bffff,3.0,0.0,1.0,0.0,0.0,0.0
8948b2a452bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a4533ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a453bffff,6.0,0.0,0.0,0.0,0.0,0.0
8948b2a4543ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a454fffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b2a4553ffff,25.0,0.0,0.0,0.0,0.0,0.0
8948b2a455bffff,6.0,0.0,0.0,0.0,0.0,0.0
8948b2a4583ffff,8.0,0.0,1.0,0.0,1.0,1.0
8948b2a4587ffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b2a458bffff,12.0,0.0,7.0,1.0,0.0,0.0
8948b2a458fffff,22.0,0.0,9.0,0.0,4.0,1.0
8948b2a4593ffff,5.0,0.0,2.0,0.0,1.0,2.0
8948b2a4597ffff,6.0,0.0,4.0,1.0,3.0,5.0
8948b2a459bffff,6.0,0.0,3.0,1.0,1.0,2.0
8948b2a45a3ffff,22.0,0.0,8.0,2.0,0.0,1.0
8948b2a45a7ffff,12.0,0.0,6.0,3.0,1.0,1.0
8948b2a45abffff,4.0,0.0,1.0,1.0,0.0,0.0
8948b2a45afffff,3.0,0.0,1.0,1.0,0.0,0.0
8948b2a45b3ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a45b7ffff,12.0,0.0,0.0,0.0,0.0,0.0
8948b2a45bbffff,18.0,0.0,1.0,1.0,0.0,1.0
8948b2a45c3ffff,14.0,0.0,3.0,0.0,0.0,1.0
8948b2a45c7ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a45cfffff,2.0,0.0,1.0,1.0,0.0,0.0
8948b2a45d3ffff,8.0,0.0,3.0,1.0,0.0,0.0
8948b2a45d7ffff,9.0,0.0,5.0,0.0,0.0,0.0
8948b2a45dbffff,28.0,0.0,5.0,3.0,0.0,0.0
8948b2a6003ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6007ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a600bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a600fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a6013ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a6017ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a601bffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b2a6023ffff,12.0,0.0,3.0,0.0,2.0,0.0
8948b2a6027ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a602bffff,7.0,0.0,1.0,1.0,0.0,0.0
8948b2a602fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6033ffff,7.0,0.0,7.0,0.0,4.0,0.0
8948b2a6037ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a603bffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a6043ffff,2.0,0.0,1.0,0.0,0.0,0.0
8948b2a6047ffff,5.0,0.0,4.0,4.0,0.0,1.0
8948b2a604bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a604fffff,1.0,0.0,5.0,0.0,0.0,0.0
8948b2a6053ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b2a6057ffff,2.0,0.0,3.0,3.0,0.0,0.0
8948b2a605bffff,0.0,0.0,2.0,2.0,0.0,0.0
8948b2a6063ffff,4.0,0.0,13.0,1.0,1.0,0.0
8948b2a6067ffff,0.0,0.0,1.0,0.0,0.0,1.0
8948b2a606bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a606fffff,3.0,0.0,4.0,0.0,2.0,0.0
8948b2a6073ffff,2.0,1.0,2.0,2.0,0.0,0.0
8948b2a6077ffff,2.0,0.0,0.0,0.0,0.0,2.0
8948b2a607bffff,0.0,0.0,0.0,0.0,0.0,2.0
8948b2a6083ffff,0.0,0.0,4.0,1.0,0.0,0.0
8948b2a6087ffff,8.0,0.0,4.0,0.0,1.0,0.0
8948b2a608bffff,6.0,0.0,5.0,2.0,0.0,0.0
8948b2a608fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6093ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b2a6097ffff,1.0,0.0,2.0,2.0,0.0,1.0
8948b2a60a3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a60a7ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a60abffff,0.0,0.0,5.0,0.0,2.0,0.0
8948b2a60afffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a60b3ffff,3.0,0.0,1.0,0.0,0.0,0.0
8948b2a60b7ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a60bbffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b2a60c3ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b2a60c7ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a60cbffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b2a60cfffff,2.0,0.0,1.0,1.0,0.0,0.0
8948b2a60d3ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b2a60dbffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6103ffff,4.0,0.0,4.0,0.0,0.0,1.0
8948b2a6107ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a610bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a610fffff,8.0,0.0,4.0,0.0,1.0,0.0
8948b2a6113ffff,6.0,0.0,2.0,0.0,0.0,0.0
8948b2a611bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a6123ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b2a6127ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a612bffff,3.0,0.0,1.0,0.0,1.0,0.0
8948b2a612fffff,2.0,0.0,3.0,0.0,0.0,0.0
8948b2a6133ffff,7.0,0.0,2.0,1.0,1.0,0.0
8948b2a6137ffff,2.0,0.0,0.0,0.0,0.0,1.0
8948b2a6143ffff,6.0,0.0,4.0,0.0,3.0,1.0
8948b2a6147ffff,15.0,0.0,4.0,0.0,1.0,1.0
8948b2a614bffff,5.0,0.0,0.0,0.0,0.0,1.0
8948b2a614fffff,14.0,0.0,0.0,0.0,0.0,3.0
8948b2a6153ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a6157ffff,32.0,0.0,5.0,2.0,0.0,2.0
8948b2a615bffff,9.0,0.0,2.0,1.0,0.0,0.0
8948b2a6163ffff,11.0,0.0,3.0,2.0,0.0,0.0
8948b2a6167ffff,4.0,0.0,0.0,0.0,0.0,1.0
8948b2a616bffff,61.0,0.0,23.0,3.0,1.0,3.0
8948b2a616fffff,18.0,0.0,7.0,2.0,2.0,0.0
8948b2a6173ffff,10.0,0.0,4.0,1.0,0.0,1.0
8948b2a6177ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a617bffff,46.0,0.0,15.0,2.0,4.0,1.0
8948b2a6183ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a6187ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a618bffff,3.0,0.0,1.0,0.0,0.0,0.0
8948b2a618fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6193ffff,4.0,0.0,3.0,2.0,1.0,0.0
8948b2a6197ffff,2.0,0.0,3.0,2.0,0.0,0.0
8948b2a619bffff,5.0,0.0,1.0,0.0,1.0,0.0
8948b2a61a3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a61a7ffff,2.0,0.0,1.0,0.0,0.0,0.0
8948b2a61abffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a61afffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a61b3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a61b7ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b2a61bbffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a61c3ffff,11.0,0.0,1.0,0.0,0.0,1.0
8948b2a61c7ffff,5.0,0.0,1.0,0.0,1.0,0.0
8948b2a61cbffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a61cfffff,22.0,0.0,9.0,1.0,1.0,0.0
8948b2a61d3ffff,11.0,0.0,15.0,6.0,0.0,1.0
8948b2a61d7ffff,2.0,0.0,3.0,2.0,0.0,0.0
8948b2a61dbffff,6.0,0.0,0.0,0.0,0.0,0.0
8948b2a6203ffff,2.0,0.0,4.0,0.0,0.0,0.0
8948b2a6207ffff,0.0,0.0,3.0,0.0,0.0,0.0
8948b2a620bffff,1.0,0.0,2.0,1.0,0.0,1.0
8948b2a620fffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b2a6213ffff,5.0,0.0,1.0,1.0,0.0,0.0
8948b2a6217ffff,2.0,0.0,4.0,1.0,0.0,1.0
8948b2a621bffff,1.0,0.0,1.0,1.0,0.0,0.0
8948b2a6223ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6227ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a622bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a622fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6233ffff,3.0,0.0,1.0,0.0,0.0,0.0
8948b2a6237ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a623bffff,0.0,0.0,3.0,1.0,2.0,0.0
8948b2a6243ffff,2.0,0.0,2.0,1.0,0.0,0.0
8948b2a6247ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a624bffff,3.0,0.0,2.0,1.0,0.0,0.0
8948b2a624fffff,6.0,0.0,0.0,0.0,0.0,0.0
8948b2a6253ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6257ffff,2.0,0.0,4.0,1.0,0.0,1.0
8948b2a625bffff,3.0,0.0,2.0,2.0,0.0,0.0
8948b2a6263ffff,4.0,0.0,7.0,0.0,0.0,0.0
8948b2a6267ffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b2a626bffff,3.0,0.0,3.0,0.0,0.0,0.0
8948b2a626fffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b2a6273ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b2a6277ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a627bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6283ffff,1.0,0.0,2.0,0.0,2.0,0.0
8948b2a6287ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a628bffff,2.0,0.0,1.0,0.0,0.0,0.0
8948b2a628fffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b2a6293ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6297ffff,0.0,0.0,2.0,1.0,1.0,1.0
8948b2a629bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a62a3ffff,2.0,0.0,2.0,0.0,0.0,0.0
8948b2a62a7ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a62abffff,1.0,0.0,1.0,0.0,0.0,0.0
8948b2a62afffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a62b3ffff,4.0,0.0,0.0,0.0,0.0,1.0
8948b2a62b7ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a62bbffff,2.0,0.0,2.0,0.0,0.0,0.0
8948b2a62c7ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a62cbffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a62cfffff,0.0,0.0,1.0,0.0,1.0,0.0
8948b2a62d3ffff,0.0,0.0,1.0,0.0,1.0,0.0
8948b2a62d7ffff,2.0,0.0,1.0,1.0,0.0,0.0
8948b2a62dbffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6303ffff,6.0,0.0,4.0,0.0,2.0,0.0
8948b2a6307ffff,26.0,0.0,7.0,3.0,0.0,0.0
8948b2a630bffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a630fffff,11.0,0.0,9.0,4.0,0.0,1.0
8948b2a6313ffff,12.0,0.0,13.0,4.0,0.0,0.0
8948b2a6317ffff,5.0,0.0,0.0,0.0,0.0,1.0
8948b2a631bffff,1.0,0.0,1.0,0.0,0.0,0.0
8948b2a6323ffff,5.0,1.0,0.0,0.0,0.0,0.0
8948b2a6327ffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b2a632bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a632fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b2a6333ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a6337ffff,4.0,0.0,1.0,0.0,0.0,0.0
8948b2a633bffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b2a6343ffff,2.0,0.0,2.0,0.0,0.0,0.0
8948b2a6347ffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b2a634bffff,8.0,0.0,2.0,0.0,0.0,0.0
8948b2a634fffff,6.0,0.0,8.0,2.0,2.0,3.0
8948b2a6353ffff,1.0,0.0,3.0,1.0,2.0,0.0
8948b2a6357ffff,3.0,0.0,3.0,0.0,3.0,0.0
8948b2a635bffff,1.0,0.0,1.0,0.0,1.0,0.0
8948b2a6363ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a6367ffff,9.0,0.0,0.0,0.0,0.0,0.0
8948b2a636bffff,14.0,0.0,8.0,2.0,2.0,0.0
8948b2a636fffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b2a6373ffff,4.0,0.0,7.0,4.0,0.0,1.0
8948b2a6377ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b2a637bffff,13.0,0.0,3.0,1.0,2.0,0.0
8948b2a6383ffff,7.0,0.0,4.0,2.0,1.0,0.0
8948b2a6387ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b2a638bffff,8.0,0.0,3.0,1.0,0.0,2.0
8948b2a638fffff,4.0,0.0,0.0,0.0,0.0,0.0
