,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89499b0b2a3ffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b0b2b7ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b2d3ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b2dbffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b343ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b34fffff,0.0,0.0,0.0,0.0,0.0,2.0
89499b0b3c3ffff,0.0,0.0,2.0,0.0,0.0,1.0
89499b0b3cbffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b0b3d3ffff,2.0,0.0,0.0,0.0,0.0,1.0
89499b0b403ffff,21.0,0.0,1.0,0.0,1.0,0.0
89499b0b407ffff,17.0,0.0,9.0,1.0,1.0,1.0
89499b0b40bffff,20.0,0.0,3.0,1.0,2.0,0.0
89499b0b40fffff,7.0,0.0,1.0,0.0,0.0,0.0
89499b0b413ffff,7.0,0.0,1.0,0.0,1.0,0.0
89499b0b417ffff,15.0,0.0,6.0,0.0,4.0,1.0
89499b0b41bffff,9.0,0.0,3.0,0.0,3.0,1.0
89499b0b423ffff,21.0,0.0,7.0,1.0,3.0,0.0
89499b0b427ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b0b42bffff,14.0,0.0,3.0,0.0,2.0,1.0
89499b0b42fffff,3.0,0.0,1.0,1.0,0.0,0.0
89499b0b433ffff,6.0,0.0,4.0,0.0,2.0,0.0
89499b0b437ffff,19.0,0.0,5.0,0.0,3.0,1.0
89499b0b43bffff,42.0,1.0,13.0,0.0,6.0,0.0
89499b0b443ffff,21.0,1.0,7.0,1.0,2.0,21.0
89499b0b447ffff,42.0,0.0,7.0,1.0,2.0,0.0
89499b0b44bffff,1.0,0.0,1.0,0.0,1.0,1.0
89499b0b44fffff,11.0,0.0,2.0,0.0,2.0,2.0
89499b0b453ffff,8.0,0.0,0.0,0.0,0.0,0.0
89499b0b457ffff,10.0,0.0,0.0,0.0,0.0,0.0
89499b0b45bffff,7.0,0.0,3.0,0.0,0.0,3.0
89499b0b463ffff,10.0,0.0,3.0,0.0,2.0,0.0
89499b0b467ffff,6.0,0.0,1.0,0.0,1.0,0.0
89499b0b46bffff,18.0,0.0,12.0,0.0,6.0,1.0
89499b0b46fffff,19.0,0.0,3.0,1.0,0.0,0.0
89499b0b473ffff,21.0,0.0,6.0,1.0,3.0,0.0
89499b0b477ffff,25.0,0.0,12.0,1.0,5.0,0.0
89499b0b47bffff,29.0,2.0,21.0,2.0,6.0,0.0
89499b0b483ffff,15.0,1.0,8.0,1.0,3.0,2.0
89499b0b487ffff,13.0,0.0,6.0,0.0,2.0,1.0
89499b0b48bffff,15.0,0.0,3.0,1.0,0.0,0.0
89499b0b48fffff,28.0,0.0,8.0,1.0,0.0,1.0
89499b0b493ffff,18.0,0.0,9.0,1.0,3.0,1.0
89499b0b497ffff,14.0,0.0,13.0,3.0,2.0,0.0
89499b0b49bffff,19.0,0.0,10.0,1.0,4.0,0.0
89499b0b4a3ffff,3.0,0.0,1.0,0.0,0.0,0.0
89499b0b4a7ffff,14.0,0.0,10.0,2.0,3.0,0.0
89499b0b4abffff,9.0,0.0,9.0,0.0,2.0,1.0
89499b0b4afffff,11.0,0.0,1.0,0.0,0.0,1.0
89499b0b4b3ffff,7.0,0.0,4.0,0.0,3.0,0.0
89499b0b4b7ffff,5.0,0.0,2.0,0.0,0.0,0.0
89499b0b4bbffff,6.0,0.0,5.0,2.0,2.0,0.0
89499b0b4c3ffff,17.0,0.0,5.0,0.0,1.0,0.0
89499b0b4c7ffff,19.0,0.0,1.0,0.0,1.0,1.0
89499b0b4cbffff,3.0,0.0,2.0,0.0,0.0,0.0
89499b0b4cfffff,10.0,0.0,7.0,0.0,2.0,0.0
89499b0b4d3ffff,42.0,0.0,22.0,2.0,6.0,2.0
