,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a48b069252ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069254ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069255ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692577fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692597fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069259ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06925a7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069260ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692647fff,1.0,0.0,6.0,0.0,0.0,0.0
8a48b0692657fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069265ffff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0692667fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692677fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692697fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06926b7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06926c7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06926cffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06926dffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06926e7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06926effff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692707fff,2.0,0.0,0.0,0.0,0.0,1.0
8a48b069270ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692717fff,1.0,0.0,2.0,1.0,0.0,0.0
8a48b069271ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069272ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692737fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692747fff,0.0,0.0,1.0,0.0,0.0,0.0
8a48b069274ffff,1.0,0.0,5.0,0.0,2.0,1.0
8a48b069275ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069276ffff,1.0,0.0,2.0,0.0,0.0,0.0
8a48b0692777fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692787fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0692797fff,1.0,0.0,0.0,0.0,0.0,1.0
8a48b06927a7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06927affff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692827fff,1.0,0.0,1.0,1.0,0.0,0.0
8a48b0692837fff,0.0,0.0,9.0,2.0,1.0,0.0
8a48b0692857fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692867fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692877fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06928cffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06928e7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06928effff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692907fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692917fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069292ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692937fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692947fff,2.0,0.0,9.0,1.0,2.0,0.0
8a48b069294ffff,0.0,0.0,2.0,0.0,0.0,0.0
8a48b069296ffff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0692977fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b069299ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692a4ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692a5ffff,0.0,0.0,2.0,2.0,0.0,0.0
8a48b0692a9ffff,0.0,0.0,1.0,0.0,0.0,1.0
8a48b0692ac7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692acffff,1.0,0.0,4.0,2.0,0.0,0.0
8a48b0692ad7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692adffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692ae7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692b97fff,0.0,0.0,2.0,0.0,0.0,0.0
8a48b0692bb7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692c0ffff,0.0,0.0,2.0,0.0,0.0,0.0
8a48b0692c17fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692c27fff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b0692c2ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692c37fff,3.0,0.0,0.0,0.0,0.0,4.0
8a48b0692c47fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0692c5ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692c9ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692ca7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692cc7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0692ccffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0692cd7fff,0.0,0.0,3.0,0.0,0.0,0.0
8a48b0692cdffff,0.0,0.0,1.0,0.0,1.0,0.0
8a48b0692cf7fff,1.0,0.0,0.0,0.0,0.0,0.0
