SINIESTRO,LAT,LON,TIPOVEH,ANIO,MES,HORA,ESTADO,CIUDAD,_archivo,lat,lon,tipoveh,moto,urbano,en_rect,ciudad_std
5157927.0,22.3115295,-97.8800273,CamiÃ³n,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3115295,-97.8800273,CAMIA3N,False,True,True,TAMPICO
5157889.0,22.3267138,-97.879866,Auto,2019,ABRIL,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3267138,-97.879866,AUTO,False,False,True,TAMPICO
5158445.0,22.272022,-97.8744744,Auto,2019,ABRIL,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.272022,-97.8744744,AUTO,False,True,True,TAMPICO
5158574.0,22.3111473,-97.8874818,Auto,2019,ABRIL,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3111473,-97.8874818,AUTO,False,True,True,TAMPICO
5158795.0,22.2888283,-97.8515844,Auto,2019,ABRIL,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2888283,-97.8515844,AUTO,False,False,True,TAMPICO
5158989.0,22.2506803,-97.8634214,Auto,2019,ABRIL,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2506803,-97.8634214,AUTO,False,True,True,TAMPICO
5159108.0,22.261793,-97.8753867,Auto,2019,ABRIL,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.261793,-97.8753867,AUTO,False,True,True,TAMPICO
5159044.0,22.3680188,-97.9034286,Auto,2019,ABRIL,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3680188,-97.9034286,AUTO,False,False,False,TAMPICO
5159053.0,22.2348802,-97.8676535,Auto,2019,ABRIL,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2348802,-97.8676535,AUTO,False,True,True,TAMPICO
5159571.0,22.2764518,-97.8933169,Auto,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2764518,-97.8933169,AUTO,False,True,True,TAMPICO
5159478.0,22.2582662,-97.8693082,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2582662,-97.8693082,AUTO,False,True,True,TAMPICO
5160834.0,22.2616651,-97.8734938,Auto,2019,ABRIL,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2616651,-97.8734938,AUTO,False,True,True,TAMPICO
5156282.0,22.2655351,-97.8746769,Auto,2019,ABRIL,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2655351,-97.8746769,AUTO,False,True,True,TAMPICO
5161610.0,22.2693139,-97.8435561,Auto,2019,ABRIL,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2693139,-97.8435561,AUTO,False,False,True,TAMPICO
5161836.0,22.3119988,-97.8606161,Auto,2019,ABRIL,0,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3119988,-97.8606161,AUTO,False,True,True,TAMPICO
5161716.0,22.2846474,-97.8743862,CamiÃ³n Ligero,2019,ABRIL,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2846474,-97.8743862,CAMIA3N LIGERO,False,True,True,TAMPICO
5162248.0,22.2779304,-97.8734046,Auto,2019,ABRIL,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2779304,-97.8734046,AUTO,False,True,True,TAMPICO
5162351.0,22.2752792,-97.8934127,Auto,2019,ABRIL,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2752792,-97.8934127,AUTO,False,True,True,TAMPICO
5162360.0,22.2401378,-97.8707268,Auto,2019,ABRIL,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2401378,-97.8707268,AUTO,False,True,True,TAMPICO
5162370.0,22.3204631,-97.8870453,Auto,2019,ABRIL,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3204631,-97.8870453,AUTO,False,True,True,TAMPICO
5162487.0,22.262628,-97.8739357,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.262628,-97.8739357,AUTO,False,True,True,TAMPICO
5162606.0,22.2719748,-97.8719467,Auto,2019,ABRIL,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2719748,-97.8719467,AUTO,False,True,True,TAMPICO
5162754.0,22.2518105,-97.861848,Auto,2019,ABRIL,19,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2518105,-97.861848,AUTO,False,True,True,TAMPICO
5162895.0,22.2265231,-97.8677664,Auto,2019,ABRIL,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2265231,-97.8677664,AUTO,False,True,True,TAMPICO
5163115.0,22.2859845,-97.8469933,Auto,2019,ABRIL,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2859845,-97.8469933,AUTO,False,False,True,TAMPICO
5163603.0,22.2445755,-97.8647414,Auto,2019,ABRIL,22,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2445755,-97.8647414,AUTO,False,True,True,TAMPICO
5163614.0,22.2537727,-97.8731532,Auto,2019,ABRIL,22,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2537727,-97.8731532,AUTO,False,True,True,TAMPICO
5163969.0,22.2155749,-97.8584218,Auto,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2155749,-97.8584218,AUTO,False,True,True,TAMPICO
5164186.0,22.3198081,-97.8772514,Auto,2019,ABRIL,18,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3198081,-97.8772514,AUTO,False,True,True,TAMPICO
5164361.0,22.3685334,-97.9025861,Auto,2019,ABRIL,2,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3685334,-97.9025861,AUTO,False,False,False,TAMPICO
5164687.0,22.2448076,-97.8723415,Auto,2019,ABRIL,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2448076,-97.8723415,AUTO,False,True,True,TAMPICO
5164753.0,22.2988279,-97.8536463,Auto,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2988279,-97.8536463,AUTO,False,True,True,TAMPICO
5164537.0,22.3098718,-97.8836674,Auto,2019,ABRIL,19,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3098718,-97.8836674,AUTO,False,True,True,TAMPICO
5164543.0,22.2513993,-97.8606784,Auto,2019,ABRIL,20,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2513993,-97.8606784,AUTO,False,True,True,TAMPICO
5165518.0,22.2150277,-97.8576653,Auto,2019,ABRIL,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2150277,-97.8576653,AUTO,False,True,True,TAMPICO
5165436.0,22.2650195,-97.8683285,Auto,2019,ABRIL,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2650195,-97.8683285,AUTO,False,True,True,TAMPICO
5165466.0,22.2887516,-97.8708003,Auto,2019,ABRIL,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2887516,-97.8708003,AUTO,False,True,True,TAMPICO
5165809.0,22.3107669,-97.8714701,Auto,2019,ABRIL,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3107669,-97.8714701,AUTO,False,True,True,TAMPICO
5165961.0,22.2861294,-97.8781006,Auto,2019,ABRIL,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2861294,-97.8781006,AUTO,False,True,True,TAMPICO
5164018.0,22.2121193,-97.8414197,Auto,2019,ABRIL,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2121193,-97.8414197,AUTO,False,True,True,TAMPICO
5166085.0,22.2249465,-97.8941201,Auto,2019,ABRIL,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2249465,-97.8941201,AUTO,False,True,True,TAMPICO
5167176.0,22.2557711,-97.8579376,Auto,2019,ABRIL,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2557711,-97.8579376,AUTO,False,True,True,TAMPICO
5166285.0,22.4357451,-97.8990958,CamiÃ³n,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.4357451,-97.8990958,CAMIA3N,False,False,False,TAMPICO
5168121.0,22.2545734,-97.8711005,Auto,2019,ABRIL,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2545734,-97.8711005,AUTO,False,True,True,TAMPICO
5168306.0,22.2514828,-97.8637109,Auto,2019,ABRIL,18,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2514828,-97.8637109,AUTO,False,True,True,TAMPICO
5168477.0,22.2194033,-97.8626284,CamiÃ³n,2019,ABRIL,20,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2194033,-97.8626284,CAMIA3N,False,True,True,TAMPICO
5168322.0,22.2653133,-97.8742622,Auto,2019,ABRIL,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2653133,-97.8742622,AUTO,False,True,True,TAMPICO
5168724.0,22.3122956,-97.8687094,Auto,2019,ABRIL,6,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3122956,-97.8687094,AUTO,False,True,True,TAMPICO
5168989.0,22.3072594,-97.8839767,Auto,2019,ABRIL,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3072594,-97.8839767,AUTO,False,True,True,TAMPICO
5169045.0,22.3191875,-97.8686875,CamiÃ³n Ligero,2019,ABRIL,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3191875,-97.8686875,CAMIA3N LIGERO,False,True,True,TAMPICO
5169516.0,22.3011897,-97.8798811,Auto,2019,ABRIL,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3011897,-97.8798811,AUTO,False,True,True,TAMPICO
5169755.0,22.3153301,-97.8790647,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3153301,-97.8790647,AUTO,False,True,True,TAMPICO
5169793.0,22.2415049,-97.8589169,CamiÃ³n Ligero,2019,ABRIL,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2415049,-97.8589169,CAMIA3N LIGERO,False,True,True,TAMPICO
5170644.0,22.2551993,-97.8765185,Auto,2019,ABRIL,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2551993,-97.8765185,AUTO,False,True,True,TAMPICO
5170941.0,22.2535625,-97.8589375,Auto,2019,ABRIL,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2535625,-97.8589375,AUTO,False,True,True,TAMPICO
5171149.0,22.2508224,-97.86421,Auto,2019,ABRIL,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2508224,-97.86421,AUTO,False,True,True,TAMPICO
5171361.0,22.2231736,-97.8500484,Auto,2019,ABRIL,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2231736,-97.8500484,AUTO,False,True,True,TAMPICO
5172286.0,22.2764337,-97.8936177,CamiÃ³n,2019,ABRIL,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2764337,-97.8936177,CAMIA3N,False,True,True,TAMPICO
5173353.0,22.2175055,-97.8584312,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2175055,-97.8584312,AUTO,False,True,True,TAMPICO
5173295.0,22.2458295,-97.8552595,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2458295,-97.8552595,AUTO,False,True,True,TAMPICO
5173509.0,22.2988137,-97.8551077,Auto,2019,ABRIL,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2988137,-97.8551077,AUTO,False,True,True,TAMPICO
5175020.0,22.2646842,-97.8742002,Auto,2019,ABRIL,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2646842,-97.8742002,AUTO,False,True,True,TAMPICO
5175135.0,22.2752792,-97.8934127,Auto,2019,ABRIL,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2752792,-97.8934127,AUTO,False,True,True,TAMPICO
5175421.0,22.2969062,-97.8869166,Auto,2019,ABRIL,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2969062,-97.8869166,AUTO,False,True,True,TAMPICO
5175701.0,22.2987468,-97.8763898,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2987468,-97.8763898,AUTO,False,True,True,TAMPICO
5175975.0,22.2214669,-97.8509007,Auto,2019,ABRIL,23,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2214669,-97.8509007,AUTO,False,True,True,TAMPICO
5175979.0,22.2216546,-97.8508545,Auto,2019,ABRIL,23,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2216546,-97.8508545,AUTO,False,True,True,TAMPICO
5176257.0,22.2711336,-97.872349,Auto,2019,ABRIL,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2711336,-97.872349,AUTO,False,True,True,TAMPICO
5176198.0,22.2925649,-97.8755634,Auto,2019,ABRIL,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2925649,-97.8755634,AUTO,False,True,True,TAMPICO
5176800.0,22.2760348,-97.875658,Auto,2019,ABRIL,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2760348,-97.875658,AUTO,False,True,True,TAMPICO
5176435.0,22.2514806,-97.865073,Auto,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2514806,-97.865073,AUTO,False,True,True,TAMPICO
5149840.0,22.2230653,-97.8579046,Auto,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2230653,-97.8579046,AUTO,False,True,True,TAMPICO
5177000.0,22.2511936,-97.8618289,Auto,2019,ABRIL,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2511936,-97.8618289,AUTO,False,True,True,TAMPICO
5177818.0,22.2918782,-97.8739109,Auto,2019,ABRIL,7,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2918782,-97.8739109,AUTO,False,True,True,TAMPICO
5177844.0,22.3153193,-97.8898606,Auto,2019,ABRIL,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3153193,-97.8898606,AUTO,False,True,True,TAMPICO
5177798.0,22.348735,-97.8793015,Auto,2019,ABRIL,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.348735,-97.8793015,AUTO,False,False,True,TAMPICO
5177967.0,22.2353096,-97.8624479,Auto,2019,ABRIL,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2353096,-97.8624479,AUTO,False,True,True,TAMPICO
5178060.0,22.3101769,-97.8678064,CamiÃ³n Ligero,2019,ABRIL,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3101769,-97.8678064,CAMIA3N LIGERO,False,True,True,TAMPICO
5178306.0,22.2198714,-97.861476,CamiÃ³n Ligero,2019,ABRIL,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2198714,-97.861476,CAMIA3N LIGERO,False,True,True,TAMPICO
5178248.0,22.2143441,-97.8590519,Auto,2019,ABRIL,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2143441,-97.8590519,AUTO,False,True,True,TAMPICO
5178621.0,22.2864371,-97.8780774,Auto,2019,ABRIL,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2864371,-97.8780774,AUTO,False,True,True,TAMPICO
5179602.0,22.3403426,-97.8723693,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3403426,-97.8723693,AUTO,False,False,True,TAMPICO
5179541.0,22.3124527,-97.8509021,Motocicleta,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3124527,-97.8509021,MOTOCICLETA,True,True,True,TAMPICO
5179574.0,22.235819,-97.8685307,Auto,2019,ABRIL,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.235819,-97.8685307,AUTO,False,True,True,TAMPICO
5179685.0,22.2518014,-97.8663673,Auto,2019,ABRIL,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2518014,-97.8663673,AUTO,False,True,True,TAMPICO
5179767.0,22.2592523,-97.8698648,Auto,2019,ABRIL,18,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2592523,-97.8698648,AUTO,False,True,True,TAMPICO
5180410.0,22.2752792,-97.8934127,Auto,2019,ABRIL,23,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2752792,-97.8934127,AUTO,False,True,True,TAMPICO
5230425.0,22.7424702,-98.9692296,Auto,2019,MAYO,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.7424702,-98.9692296,AUTO,False,False,False,TAMPICO
5196332.0,25.897195,-97.5342433,Auto,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,25.897195,-97.5342433,AUTO,False,False,False,TAMPICO
5180583.0,22.2384399,-97.8718043,Auto,2019,MAYO,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2384399,-97.8718043,AUTO,False,True,True,TAMPICO
5180996.0,22.2966894,-97.8867068,Auto,2019,MAYO,18,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2966894,-97.8867068,AUTO,False,True,True,TAMPICO
5181442.0,22.2500827,-97.8654543,Auto,2019,MAYO,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2500827,-97.8654543,AUTO,False,True,True,TAMPICO
5181938.0,22.273464,-97.8691869,Auto,2019,MAYO,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.273464,-97.8691869,AUTO,False,True,True,TAMPICO
5182219.0,22.2572302,-97.8766903,Auto,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2572302,-97.8766903,AUTO,False,True,True,TAMPICO
5182174.0,22.2574421,-97.8763185,Auto,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2574421,-97.8763185,AUTO,False,True,True,TAMPICO
5182517.0,22.2438304,-97.8718621,Auto,2019,MAYO,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2438304,-97.8718621,AUTO,False,True,True,TAMPICO
5182543.0,22.3175148,-97.8781685,CamiÃ³n,2019,MAYO,18,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3175148,-97.8781685,CAMIA3N,False,True,True,TAMPICO
5183099.0,22.2869495,-97.8835764,Auto,2019,MAYO,6,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2869495,-97.8835764,AUTO,False,True,True,TAMPICO
5183193.0,22.2710074,-97.8580897,Auto,2019,MAYO,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2710074,-97.8580897,AUTO,False,True,True,TAMPICO
5183788.0,22.2443118,-97.8553921,Auto,2019,MAYO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2443118,-97.8553921,AUTO,False,True,True,TAMPICO
5183916.0,22.242968,-97.8713386,Auto,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.242968,-97.8713386,AUTO,False,True,True,TAMPICO
5183842.0,22.2766147,-97.8750512,Auto,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2766147,-97.8750512,AUTO,False,True,True,TAMPICO
5184001.0,22.317816,-97.8787901,CamiÃ³n Ligero,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.317816,-97.8787901,CAMIA3N LIGERO,False,True,True,TAMPICO
5184565.0,22.3539188,-97.8868183,Auto,2019,MAYO,19,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3539188,-97.8868183,AUTO,False,False,False,TAMPICO
5178988.0,22.3084261,-97.8821195,CamiÃ³n Ligero,2019,MAYO,19,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3084261,-97.8821195,CAMIA3N LIGERO,False,True,True,TAMPICO
5184796.0,22.3066503,-97.8582874,CamiÃ³n,2019,MAYO,0,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3066503,-97.8582874,CAMIA3N,False,True,True,TAMPICO
5182998.0,22.311807,-97.8605394,Auto,2019,MAYO,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.311807,-97.8605394,AUTO,False,True,True,TAMPICO
5184967.0,22.3054316,-97.8586146,Auto,2019,MAYO,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3054316,-97.8586146,AUTO,False,True,True,TAMPICO
5185077.0,22.2653831,-97.8692759,Auto,2019,MAYO,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2653831,-97.8692759,AUTO,False,True,True,TAMPICO
5185482.0,22.2489414,-97.8680311,Auto,2019,MAYO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2489414,-97.8680311,AUTO,False,True,True,TAMPICO
5185663.0,22.2489133,-97.8700853,Auto,2019,MAYO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2489133,-97.8700853,AUTO,False,True,True,TAMPICO
5185840.0,22.2748731,-97.8557379,Auto,2019,MAYO,17,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2748731,-97.8557379,AUTO,False,True,True,TAMPICO
5186049.0,22.2752792,-97.8934127,Auto,2019,MAYO,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2752792,-97.8934127,AUTO,False,True,True,TAMPICO
5186227.0,22.2437592,-97.872662,Auto,2019,MAYO,10,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2437592,-97.872662,AUTO,False,True,True,TAMPICO
5186290.0,22.2978636,-97.8775173,Auto,2019,MAYO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2978636,-97.8775173,AUTO,False,True,True,TAMPICO
5186453.0,22.2973271,-97.8772264,Auto,2019,MAYO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2973271,-97.8772264,AUTO,False,True,True,TAMPICO
5186892.0,22.2876033,-97.8700597,Auto,2019,MAYO,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2876033,-97.8700597,AUTO,False,True,True,TAMPICO
5187871.0,22.301277,-97.8795808,Auto,2019,MAYO,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.301277,-97.8795808,AUTO,False,True,True,TAMPICO
5189206.0,22.2778292,-97.8592408,Auto,2019,MAYO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2778292,-97.8592408,AUTO,False,True,True,TAMPICO
5189215.0,22.2729329,-97.8520241,Auto,2019,MAYO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2729329,-97.8520241,AUTO,False,True,True,TAMPICO
5187337.0,22.2545254,-97.8616381,Auto,2019,MAYO,16,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2545254,-97.8616381,AUTO,False,True,True,TAMPICO
5189439.0,22.2538109,-97.8624334,Auto,2019,MAYO,18,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2538109,-97.8624334,AUTO,False,True,True,TAMPICO
5188939.0,22.326597,-97.8752978,CamiÃ³n,2019,MAYO,20,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.326597,-97.8752978,CAMIA3N,False,False,True,TAMPICO
5189734.0,22.2665214,-97.8593042,Auto,2019,MAYO,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2665214,-97.8593042,AUTO,False,True,True,TAMPICO
5189989.0,22.2551392,-97.8614583,Auto,2019,MAYO,7,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2551392,-97.8614583,AUTO,False,True,True,TAMPICO
5190001.0,22.2552622,-97.8618782,Auto,2019,MAYO,8,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2552622,-97.8618782,AUTO,False,True,True,TAMPICO
5190134.0,22.2475027,-97.8675662,Auto,2019,MAYO,9,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2475027,-97.8675662,AUTO,False,True,True,TAMPICO
5190382.0,22.2414218,-97.8707053,CamiÃ³n Ligero,2019,MAYO,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2414218,-97.8707053,CAMIA3N LIGERO,False,True,True,TAMPICO
5190467.0,22.2607514,-97.8765857,Auto,2019,MAYO,12,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2607514,-97.8765857,AUTO,False,True,True,TAMPICO
5190737.0,22.3074551,-97.8833864,Auto,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.3074551,-97.8833864,AUTO,False,True,True,TAMPICO
5190672.0,22.2161004,-97.8617533,Auto,2019,MAYO,14,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2161004,-97.8617533,AUTO,False,True,True,TAMPICO
5191006.0,22.2502592,-97.8648638,Auto,2019,MAYO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2502592,-97.8648638,AUTO,False,True,True,TAMPICO
5190918.0,22.2503864,-97.8648317,Auto,2019,MAYO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2503864,-97.8648317,AUTO,False,True,True,TAMPICO
5191018.0,22.2266188,-97.864878,Auto,2019,MAYO,15,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2266188,-97.864878,AUTO,False,True,True,TAMPICO
5191705.0,22.2420666,-97.8505754,CamiÃ³n Ligero,2019,MAYO,21,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2420666,-97.8505754,CAMIA3N LIGERO,False,True,True,TAMPICO
5191691.0,22.2752792,-97.8934127,Auto,2019,MAYO,7,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2752792,-97.8934127,AUTO,False,True,True,TAMPICO
5192331.0,22.2199309,-97.8550125,Auto,2019,MAYO,11,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2199309,-97.8550125,AUTO,False,True,True,TAMPICO
5192464.0,22.2234627,-97.8697062,CamiÃ³n Ligero,2019,MAYO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.2234627,-97.8697062,CAMIA3N LIGERO,False,True,True,TAMPICO
5192467.0,22.229587,-97.8451103,CamiÃ³n Ligero,2019,MAYO,13,TAMAULIPAS,TAMPICO,incidentes_viales_2019_axa.csv,22.229587,-97.8451103,CAMIA3N LIGERO,False,True,True,TAMPICO
