,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89456da220fffff,41.0,0.0,2.0,1.0,1.0,0.0
89456da2213ffff,4.0,0.0,1.0,0.0,1.0,0.0
89456da2217ffff,13.0,0.0,0.0,0.0,0.0,0.0
89456da221bffff,6.0,0.0,0.0,0.0,0.0,0.0
89456da2223ffff,14.0,1.0,0.0,0.0,0.0,0.0
89456da2227ffff,31.0,0.0,2.0,0.0,2.0,0.0
89456da222bffff,4.0,0.0,1.0,0.0,1.0,0.0
89456da222fffff,7.0,0.0,1.0,0.0,0.0,0.0
89456da2233ffff,24.0,0.0,4.0,0.0,4.0,1.0
89456da2237ffff,26.0,0.0,2.0,0.0,2.0,0.0
89456da223bffff,15.0,0.0,0.0,0.0,0.0,0.0
89456da2247ffff,19.0,0.0,2.0,0.0,0.0,0.0
89456da224fffff,6.0,0.0,0.0,0.0,0.0,0.0
89456da2253ffff,3.0,0.0,0.0,0.0,0.0,0.0
89456da2257ffff,5.0,0.0,0.0,0.0,0.0,0.0
89456da2263ffff,6.0,0.0,0.0,0.0,0.0,0.0
89456da2267ffff,5.0,0.0,0.0,0.0,0.0,0.0
89456da226bffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da226fffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da2273ffff,4.0,0.0,0.0,0.0,0.0,0.0
89456da2277ffff,7.0,0.0,0.0,0.0,0.0,1.0
89456da2283ffff,14.0,0.0,0.0,0.0,0.0,0.0
89456da2287ffff,23.0,0.0,0.0,0.0,0.0,0.0
89456da228bffff,12.0,0.0,0.0,0.0,0.0,0.0
89456da228fffff,11.0,0.0,0.0,0.0,0.0,0.0
89456da2293ffff,43.0,1.0,1.0,1.0,0.0,0.0
89456da2297ffff,35.0,0.0,3.0,0.0,3.0,0.0
89456da229bffff,17.0,0.0,0.0,0.0,0.0,0.0
89456da22a3ffff,121.0,1.0,2.0,0.0,2.0,2.0
89456da22a7ffff,24.0,0.0,0.0,0.0,0.0,1.0
89456da22abffff,39.0,0.0,0.0,0.0,0.0,0.0
89456da22afffff,59.0,0.0,1.0,1.0,0.0,1.0
89456da22b3ffff,21.0,0.0,1.0,0.0,0.0,0.0
89456da22b7ffff,33.0,0.0,0.0,0.0,0.0,0.0
89456da22bbffff,7.0,0.0,0.0,0.0,0.0,0.0
89456da22c3ffff,0.0,0.0,0.0,0.0,0.0,0.0
89456da22c7ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da22cbffff,8.0,0.0,0.0,0.0,0.0,0.0
89456da22cfffff,9.0,0.0,3.0,0.0,0.0,0.0
89456da22d3ffff,6.0,0.0,0.0,0.0,0.0,0.0
89456da22d7ffff,7.0,0.0,0.0,0.0,0.0,0.0
89456da22dbffff,4.0,0.0,4.0,1.0,3.0,1.0
89456da230bffff,22.0,0.0,1.0,1.0,0.0,0.0
89456da230fffff,12.0,0.0,0.0,0.0,0.0,0.0
89456da2313ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da231bffff,19.0,0.0,0.0,0.0,0.0,0.0
89456da2343ffff,26.0,0.0,0.0,0.0,0.0,1.0
89456da2347ffff,9.0,1.0,0.0,0.0,0.0,0.0
89456da234bffff,9.0,0.0,0.0,0.0,0.0,0.0
89456da234fffff,14.0,0.0,0.0,0.0,0.0,0.0
89456da2353ffff,21.0,0.0,0.0,0.0,0.0,0.0
89456da2357ffff,35.0,1.0,5.0,0.0,0.0,1.0
89456da235bffff,17.0,0.0,1.0,0.0,0.0,0.0
89456da2363ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da236bffff,13.0,1.0,0.0,0.0,0.0,0.0
89456da236fffff,3.0,0.0,0.0,0.0,0.0,0.0
89456da2373ffff,11.0,0.0,0.0,0.0,0.0,0.0
89456da2377ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da237bffff,13.0,0.0,0.0,0.0,0.0,0.0
89456da238bffff,0.0,0.0,0.0,0.0,0.0,1.0
89456da239bffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da23c3ffff,43.0,0.0,2.0,1.0,0.0,1.0
89456da23c7ffff,11.0,0.0,0.0,0.0,0.0,0.0
89456da23cbffff,53.0,0.0,2.0,0.0,0.0,1.0
89456da23cfffff,44.0,1.0,0.0,0.0,0.0,0.0
89456da23d3ffff,42.0,0.0,0.0,0.0,0.0,0.0
89456da23d7ffff,17.0,0.0,0.0,0.0,0.0,0.0
89456da23dbffff,19.0,0.0,7.0,0.0,0.0,0.0
89456da240bffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da242bffff,3.0,0.0,0.0,0.0,0.0,0.0
89456da2443ffff,6.0,0.0,0.0,0.0,0.0,0.0
89456da2447ffff,12.0,0.0,0.0,0.0,0.0,2.0
89456da244bffff,10.0,0.0,0.0,0.0,0.0,0.0
89456da244fffff,16.0,0.0,0.0,0.0,0.0,0.0
89456da2457ffff,0.0,0.0,0.0,0.0,0.0,2.0
89456da2463ffff,11.0,0.0,0.0,0.0,0.0,0.0
89456da2467ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da246bffff,39.0,0.0,2.0,0.0,1.0,0.0
89456da246fffff,26.0,1.0,4.0,0.0,3.0,0.0
89456da2473ffff,14.0,0.0,0.0,0.0,0.0,0.0
89456da247bffff,46.0,0.0,1.0,0.0,1.0,20.0
89456da24bbffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da2543ffff,0.0,0.0,0.0,0.0,0.0,1.0
89456da2603ffff,17.0,0.0,1.0,0.0,1.0,0.0
89456da2607ffff,4.0,0.0,0.0,0.0,0.0,1.0
